date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:12	36822/36822	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:27%20GMT	https://templates.hibootstrap.com/ezio/default/index-2.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/index-2.html	(from )
15:33:13	125/125	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Oct%202023%2008:33:13%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
15:33:14	163822/163822	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aadd-27fee%22	https://templates.hibootstrap.com/ezio/default/assets/css/bootstrap.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:14	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aadf-3f5%22	https://templates.hibootstrap.com/ezio/default/assets/css/owl.theme.default.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/owl.theme.default.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:14	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae1-d17%22	https://templates.hibootstrap.com/ezio/default/assets/css/owl.carousel.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:14	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aade-11846%22	https://templates.hibootstrap.com/ezio/default/assets/css/animate.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:15	66571/66571	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aadf-1040b%22	https://templates.hibootstrap.com/ezio/default/assets/css/boxicons.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/boxicons.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:15	5235/5235	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aadd-1473%22	https://templates.hibootstrap.com/ezio/default/assets/css/magnific-popup.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/magnific-popup.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:16	2218/2218	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae3-a56%22	https://templates.hibootstrap.com/ezio/default/assets/css/flaticon.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/flaticon.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:16	2309/2309	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae3-905%22	https://templates.hibootstrap.com/ezio/default/assets/css/meanmenu.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/meanmenu.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:16	3070/3070	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae2-bfe%22	https://templates.hibootstrap.com/ezio/default/assets/css/nice-select.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/nice-select.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:17	3116/3116	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae1-c2c%22	https://templates.hibootstrap.com/ezio/default/assets/css/odometer.min.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/odometer.min.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:17	105425/105425	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae2-1fc96%22	https://templates.hibootstrap.com/ezio/default/assets/css/style.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/style.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:18	18225/18225	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae0-4731%22	https://templates.hibootstrap.com/ezio/default/assets/css/dark.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/dark.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:18	18585/18585	---MCZ	200	added ('OK')	text/css	etag:W/%2264f5aae0-5fb7%22	https://templates.hibootstrap.com/ezio/default/assets/css/responsive.css	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:19	1528/1528	---M--	200	added ('OK')	image/png	etag:%2264f5aaf3-5f8%22	https://templates.hibootstrap.com/ezio/default/assets/img/favicon.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:19	38536/38536	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651eb1ec-9688%22	https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js	E:/Business/Landing%20Page/Company%20Profile/Ezio/ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:19	11032/11032	---M--	200	added ('OK')	image/png	etag:%2264f5ab2a-2b18%22	https://templates.hibootstrap.com/ezio/default/assets/img/flag/usa.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/flag/usa.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:20	9685/9685	---M--	200	added ('OK')	image/png	etag:%2264f5ab2a-25d5%22	https://templates.hibootstrap.com/ezio/default/assets/img/flag/canada.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/flag/canada.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:20	10628/10628	---M--	200	added ('OK')	image/png	etag:%2264f5ab2a-2984%22	https://templates.hibootstrap.com/ezio/default/assets/img/flag/australia.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/flag/australia.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:20	6862/6862	---M--	200	added ('OK')	image/png	etag:%2264f5ab2b-1ace%22	https://templates.hibootstrap.com/ezio/default/assets/img/flag/germany.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/flag/germany.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:20	6510/6510	---M--	200	added ('OK')	image/png	etag:%2264f5ab2a-196e%22	https://templates.hibootstrap.com/ezio/default/assets/img/flag/argentina.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/flag/argentina.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:21	33626/33626	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:30%20GMT	https://templates.hibootstrap.com/ezio/default/index.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/index.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:22	3085/3085	---M--	200	added ('OK')	image/png	etag:%2264f5aaf5-c0d%22	https://templates.hibootstrap.com/ezio/default/assets/img/logo.png	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/assets/img/logo.png	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:22	37425/37425	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:31%20GMT	https://templates.hibootstrap.com/ezio/default/index-3.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/index-3.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:23	28033/28033	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:37%20GMT	https://templates.hibootstrap.com/ezio/default/about-us.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/about-us.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:23	16215/16215	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:28%20GMT	https://templates.hibootstrap.com/ezio/default/pricing-style-one.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/pricing-style-one.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:23	16401/16401	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:39%20GMT	https://templates.hibootstrap.com/ezio/default/pricing-style-two.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/pricing-style-two.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:23	16509/16509	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:31%20GMT	https://templates.hibootstrap.com/ezio/default/testimonials.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/testimonials.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:23	22085/22085	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:32%20GMT	https://templates.hibootstrap.com/ezio/default/products.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/products.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:24	16888/16888	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:38%20GMT	https://templates.hibootstrap.com/ezio/default/cart.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/cart.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:24	17390/17390	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:35%20GMT	https://templates.hibootstrap.com/ezio/default/checkout.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/checkout.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:24	26921/26921	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:32%20GMT	https://templates.hibootstrap.com/ezio/default/product-details.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/product-details.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:24	17014/17014	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:29%20GMT	https://templates.hibootstrap.com/ezio/default/team.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/team.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:25	14697/14697	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:38%20GMT	https://templates.hibootstrap.com/ezio/default/my-account.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/my-account.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:25	13633/13633	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:27%20GMT	https://templates.hibootstrap.com/ezio/default/log-in.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/log-in.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:25	13853/13853	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:33%20GMT	https://templates.hibootstrap.com/ezio/default/register.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/register.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:26	13708/13708	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:36%20GMT	https://templates.hibootstrap.com/ezio/default/recover-password.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/recover-password.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:26	21058/21058	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:40%20GMT	https://templates.hibootstrap.com/ezio/default/global-location.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/global-location.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
15:33:26	16860/16860	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Sep%202023%2010:00:39%20GMT	https://templates.hibootstrap.com/ezio/default/faq.html	E:/Business/Landing%20Page/Company%20Profile/Ezio/templates.hibootstrap.com/ezio/default/faq.html	(from https://templates.hibootstrap.com/ezio/default/index-2.html)
